id1,id2,lat1,lon1,lat2,lon2
73,105517,35.362213,-94.375338,36.2210036,-95.8366605
73,69157,35.362213,-94.375338,35.63815195,-97.4280287
73,22719,35.362213,-94.375338,34.384494,-99.017316
73,49286,35.362213,-94.375338,29.6189478,-95.1903621
73,52498,35.362213,-94.375338,29.797098,-95.267537
73,53775,35.362213,-94.375338,29.94421672,-95.52226647
73,72,35.362213,-94.375338,29.779918,-95.435385
73,67830,35.362213,-94.375338,38.797138,-90.076424
73,62445,35.362213,-94.375338,36.00506672,-88.94796719
73,153707,35.362213,-94.375338,34.666545,-88.543729
73,69204,35.362213,-94.375338,36.070478,-87.382391
73,61169,35.362213,-94.375338,29.830522,-94.804667
73,63681,35.362213,-94.375338,31.507287,-97.145928
73,60426,35.362213,-94.375338,38.86083,-90.103495
73,50047,35.362213,-94.375338,39.741662,-94.855413
73,53760,35.362213,-94.375338,32.34776,-90.247321
73,51035,35.362213,-94.375338,29.74492336,-95.46390671
73,296,35.362213,-94.375338,30.471166,-91.087975
73,62454,35.362213,-94.375338,32.698811,-97.959199
73,68443,35.362213,-94.375338,31.207465,-95.996079
73,60113,35.362213,-94.375338,38.971499,-92.294316
73,440,35.362213,-94.375338,38.598601,-90.323574
73,62381,35.362213,-94.375338,34.324116,-88.492641
73,48496,35.362213,-94.375338,35.40817,-99.379767
73,85912,35.362213,-94.375338,29.628285,-95.412268
73,47994,35.362213,-94.375338,36.434113,-99.427596
73,52214,35.362213,-94.375338,31.499498,-97.173412
73,60119,35.362213,-94.375338,29.816425,-95.256051
73,60836,35.362213,-94.375338,30.209862,-92.002378
73,47301,35.362213,-94.375338,30.437821,-95.498724
73,65699,35.362213,-94.375338,31.082418,-97.315536
73,52499,35.362213,-94.375338,29.779825,-95.881549
73,61871,35.362213,-94.375338,35.309665,-99.631741
73,60257,35.362213,-94.375338,34.071417,-99.009382
73,41450,35.362213,-94.375338,31.34545,-92.51807
73,50052,35.362213,-94.375338,30.725159,-96.425728
81,53005,42.37470555,-71.02654861,41.158541,-77.348758
81,53006,42.37470555,-71.02654861,41.966439,-76.534294
81,43630,42.37470555,-71.02654861,39.231108,-76.574575
81,48008,42.37470555,-71.02654861,39.364474,-74.471962
81,69829,42.37470555,-71.02654861,39.497643,-76.169957
81,88600,42.37470555,-71.02654861,39.1519025,-75.5070656
81,65538,42.37470555,-71.02654861,40.838387,-77.787831
81,62618,42.37470555,-71.02654861,40.087252,-76.095113
81,79267,42.37470555,-71.02654861,39.944688,-76.793636
81,75845,42.37470555,-71.02654861,43.120271,-76.220444
81,50649,42.37470555,-71.02654861,41.787689,-76.453971
81,64057,42.37470555,-71.02654861,40.055995,-76.327723
81,156339,42.37470555,-71.02654861,39.052532,-74.851683
81,117871,42.37470555,-71.02654861,39.729204,-74.863836
81,64964,42.37470555,-71.02654861,39.4402,-77.398393
81,39060,42.37470555,-71.02654861,39.914001,-75.108896
81,75843,42.37470555,-71.02654861,43.139294,-77.666717
81,64522,42.37470555,-71.02654861,40.7249569,-76.3171771
81,42091,42.37470555,-71.02654861,39.697476,-75.112075
81,67844,42.37470555,-71.02654861,40.23601,-77.122908
81,89911,42.37470555,-71.02654861,39.572621,-75.053406
81,151892,42.37470555,-71.02654861,40.761973,-77.8767
81,88077,42.37470555,-71.02654861,39.103618,-77.133408
81,787,42.37470555,-71.02654861,40.080572,-75.252389
81,132,42.37470555,-71.02654861,40.769623,-73.843069
81,448,42.37470555,-71.02654861,40.785664,-73.219818
81,87707,42.37470555,-71.02654861,42.275962,-71.411974
81,44844,42.37470555,-71.02654861,40.808807,-73.291022
81,125,42.37470555,-71.02654861,40.729175,-73.97331
81,98712,42.37470555,-71.02654861,40.587692,-75.474566
81,52687,42.37470555,-71.02654861,41.662033,-70.949338
81,91696,42.37470555,-71.02654861,41.93118217,-72.59761565
81,703,42.37470555,-71.02654861,42.667569,-73.739345
81,42092,42.37470555,-71.02654861,43.135479,-76.087402
