name,address,city,zip,lat,lon,id,geog
X3Energy,2323 117th Ave,Greeley,80634,40.401304,-104.868073,65748,0101000020E610000099620E828E375AC083E0F1ED5D334440
Sapp Bros Travel Center,2608 S 24th St,Council Bluffs,51501,41.235744,-95.88063,65752,0101000020E61000001878EE3D5CF857C0361D01DC2C9E4440
Champion CNG,316 N Main St,Hennessey,73742,36.112305,-97.899292,65753,0101000020E61000007C6308008E7958C0B1169F02600E4240
Nopetro - Central Florida Regional Transportation Authority,2713 Lynx Ln,Orlando,32804,28.574916,-81.414753,65766,0101000020E6100000BFBA2A508B5A54C078F2E9B12D933C40
Clean Energy - Atlanta Fulton Industrial Park,5955 Bakers Ferry Rd SW,Atlanta,30336,33.732199,-84.574809,65769,0101000020E6100000931CB0ABC92455C0FB9463B2B8DD4040
Clean Energy - Aviation CNG,9131 Aviation Blvd,Inglewood,90301,33.952886,-118.377315,65814,0101000020E61000009352D0ED25985DC07B681F2BF8F94040
Freedom CNG,7400 W County Rd 116,Midland,79706,31.94055499,-102.1698017,66310,0101000020E61000008813F307DE8A59C0BD233A36C8F03F40
GAIN Clean Fuel - Dubois,301 Dubois St,Dubois,15801,41.125042,-78.765941,66465,0101000020E6100000986A662D05B153C02F50526001904440
Clean N' Green,1850 W Betteravia Rd,Santa Maria,93455,34.919891,-120.47825,66625,0101000020E6100000F853E3A59B1E5EC03F7100FDBE754140
Poteau CNG,34042 Old Wister Hwy,Poteau,74953,35.02927,-94.647628,66683,0101000020E610000054FEB5BC72A957C080608E1EBF834140
Ross Plumbing,940 Thomas Ave,Leesburg,34748,28.823721,-81.904059,66737,0101000020E6100000E3A9471ADC7954C046072461DFD23C40
EDCO Disposal - San Marcos,224 S Las Posas Rd,San Marcos,92078,33.141628,-117.193864,66757,0101000020E6100000CBF78C44684C5DC05419C6DD20924040
EDCO Disposal - La Mesa,8173 Commercial St,La Mesa,91942,32.77254,-117.021643,66761,0101000020E6100000FD4B529962415DC0096D3997E2624040
CNG Pitstop,2204 State Route 39 NW,Dover,44622,40.524816,-81.499905,66833,0101000020E6100000D7868A71FE5F54C07235B22B2D434440
OnCue Express #115 - C-Store,3201 S Kelly Ave,Edmond,73013,35.626543,-97.496058,67023,0101000020E6100000D4BA0D6ABF5F58C0D4449F8F32D04140
American Bulk Gas,8110 Southern Blvd,Youngstown,44512,41.002876,-80.655403,67029,0101000020E6100000D2AC6C1FF22954C0BEF8A23D5E804440
Sunoco A-Plus Convenience Store,1201 Airport Blvd,Pittsburgh,15231,40.494173,-80.267199,67057,0101000020E610000088A1D5C9191154C07AC8940F413F4440
GAIN Clean Fuel - Kissimmee,1907 S Poinciana Blvd,Kissimmee,34758,28.248652,-81.486722,67071,0101000020E6100000990F0874265F54C0C21550A8A73F3C40
Sparq - Tulsa,13003 E Admiral Pl,Tulsa,74116,36.161696,-95.829403,67073,0101000020E6100000130D52F014F557C06FF25B74B2144240
Shipley Energy,714 Loucks Mill Rd,York,17403,39.974852,-76.723959,67118,0101000020E610000045292158552E53C0583849F3C7FC4340
Ontario CNG - 76,1850 E Holt Blvd,Ontario,91761,34.063139,-117.61148,67170,0101000020E61000001E8A027D22675DC0130D52F014084140
Clean Energy - Lake Havasu City Pilot #211,14750 S Highway 95,Lake Havasu City,86404,34.72836089,-114.3166321,67197,0101000020E6100000499748B343945CC0231EFDED3A5D4140
Clean Energy - Pilot Travel Center #524,4650 Kansas Ave,Kansas City,66106,39.091195,-94.682103,67198,0101000020E610000039605793A7AB57C084471B47AC8B4340
IGS CNG Services - Speedway South Bend,6161 W Brick Rd,South Bend,46628,41.738117,-86.333532,67298,0101000020E6100000D90A9A96589555C092CF2B9E7ADE4440
GAIN Clean Fuel - Edwardsville,4120 Lakeview Corporate Dr,Edwardsville,62025,38.797138,-90.076424,67830,0101000020E61000004A287D21E48456C00D33349E08664340
Clean Energy - Carlisle Flying J #708,1501 Harrisburg Pike,Carlisle,17013,40.23601,-77.122908,67844,0101000020E6100000AC1A84B9DD4753C0B5C35F93351E4440
Sparq - Watonga,320 S Clarence Nash Blvd,Watonga,73772,35.840761,-98.419831,67845,0101000020E610000035B6D782DE9A58C04A60730E9EEB4140
Sparq - Eaton,250 E Collins St,Eaton,80615,40.524528,-104.709098,67979,0101000020E61000002DEA93DC612D5AC00BEBC6BB23434440
City of Rockport,1845 Stadium Dr,Rockport,78382,28.043774,-97.048122,68027,0101000020E6100000F60D4C6E144358C0446ADAC5340B3C40
Greenville Utilities Commission - Fueling Facility #1,290 Easy St,Greenville,27834,35.651702,-77.369504,68219,0101000020E610000070EF1AF4A55753C0705E9CF86AD34140
GAIN Clean Fuel - Centerville,350 N Fwy Service Rd,Centerville,75833,31.207465,-95.996079,68443,0101000020E6100000DF4E22C2BFFF57C08C101E6D1C353F40
CNG Energy LLC,1269 E Tucker Rd,Liberal,67901,37.069631,-100.905444,68444,0101000020E6100000011764CBF23959C0D6E429ABE9884240
Nat G CNG Solutions,8526 Vidor Ave,San Antonio,78216,29.516536,-98.471177,68600,0101000020E6100000276893C3279E58C0E7340BB43B843D40
Clean and Green CNG Technologies Corp,3004 N Main St Ext,Jamestown,14701,42.128286,-79.239695,68608,0101000020E6100000F180B22957CF53C07044F7AC6B104540
GAIN Clean Fuel - Inglewood,11144 S La Cienega Blvd,Inglewood,90304,33.933343,-118.370006,68611,0101000020E6100000B954A52DAE975DC0AB798EC877F74040
Allied Clean Fuels Plaza,231 Devlin Rd,Napa,94558,38.2356194,-122.2655026,69025,0101000020E610000031009EFEFD905EC0CDA6C8C6281E4340
American Natural Gas,445 Cherry Blossom Way,Georgetown,40324,38.273839,-84.550775,69128,0101000020E6100000151DC9E53F2355C047AF06280D234340
OnCue Express #117 - C-Store,7400 S Sooner Rd,Oklahoma City,73135,35.392817,-97.422948,69155,0101000020E610000027FA7C94115B58C00B28D4D347B24140
OnCue Express #118 - C-Store,411 SW 4th St,Moore,73160,35.334776,-97.490921,69156,0101000020E6100000DBFAE93F6B5F58C02BBEA1F0D9AA4140
OnCue Express #120 - C-Store,4100 E 15th St,Edmond,73013,35.63815195,-97.4280287,69157,0101000020E6100000F60F7DD2645B58C077908DF6AED14140
OnCue Express #122 - C-Store,1000 N Czech Hall Rd,Yukon,73099,35.478088,-97.741089,69158,0101000020E6100000399B8E006E6F58C0164ED2FC31BD4140
Lompoc Unified School District,596 E Central Ave,Lompoc,93436,34.660758,-120.452355,69160,0101000020E6100000A7CB6262F31C5EC00249D8B793544140
Greater Dickson Gas Authority,605 E Walnut St,Dickson,37055,36.070478,-87.382391,69204,0101000020E610000039D2191879D855C0338B506C05094240
Trillium - Glenwood Shell,23 Mel Ray Rd,Glenwood Springs,81601,39.561983,-107.361514,69702,0101000020E6100000F4C29D0B23D75AC038F4160FEFC74340
EVO CNG - San Antonio,9695 W Weichold Rd,Converse,78109,29.46676,-98.295009,69824,0101000020E6100000A4C16D6DE19258C0BA1457957D773D40
Trillium - Holiday Stationstore #3552,21100 Kenrick Ave,Lakeville,55044,44.643241,-93.289564,69828,0101000020E610000055867137885257C0223999B855524640
Trillium,637 Old Philadelphia Rd,Aberdeen,21001,39.497643,-76.169957,69829,0101000020E61000007B2E5393E00A53C0AA0A0DC4B2BF4340
Trillium,7940 Joliet Rd,McCook,60534,41.805516,-87.818549,69830,0101000020E61000001B4B581B63F455C0CE33F6251BE74440
Crown Clean Fuels LLC,1066 W State Route 42,Brazil,47834,39.446197,-87.128195,69925,0101000020E6100000B020CD5834C855C06249B9FB1CB94340
Sunoco,2300 Hill Church Houston Rd,Canonsburg,15317,40.241864,-80.18491,70105,0101000020E610000004ADC090D50B54C0350A4966F51E4440
Alternative Vehicle Service Group - Worcester,20 Quinsigamond Ave,Worcester,1608,42.251305,-71.805502,70126,0101000020E610000035B742588DF351C0202922C32A204540
City of Milwaukee - Congress Ave,3100 W Congress St,Milwaukee,53216,43.09717947,-87.95114243,70560,0101000020E610000008AC7F84DFFC55C00EBF7A60708C4540
American Natural - Carrollton,203 Scio Rd SW,Carrollton,44615,40.5688303,-81.0930949,71062,0101000020E610000029BB4F44F54554C0A8BC676ECF484440
GAIN Clean Fuel - Houston - American Fueling Systems,7530 E Orem Dr,Houston,77075,29.6257,-95.288383,71065,0101000020E61000003B6EF8DD74D257C0711B0DE02DA03D40
Clean Energy - Islip Resource Recovery Agency,4001 Veterans Memorial Hwy,Ronkonkoma,11779,40.78642,-73.105125,71421,0101000020E61000007D3F355EBA4652C0CD751A69A9644440
Shell Sioux-Per Center,1212 N Main Ave,Sioux Center,51250,43.090881,-96.174499,71423,0101000020E6100000D28BDAFD2A0B58C0F56915FDA18B4540
7-Eleven #23,1 NE 36th St,Oklahoma City,73105,35.508446,-97.511304,71474,0101000020E610000018946934B96058C019E42EC214C14140
City of Monterey Park,751 S Alhambra Ave,Monterey Park,91755,34.05305,-118.116522,72094,0101000020E6100000EED0B01875875DC0C286A757CA064140
Clean Energy - Vandalia Pilot Flying J #97,175 Northwoods Blvd,Vandalia,45377,39.902119,-84.192368,72595,0101000020E61000000133DFC14F0C55C0D40CA9A278F34340
City of Augusta,711 Scott Nixon Memorial Dr,Augusta,30907,33.497956,-82.089662,72596,0101000020E61000006A6CAF05BD8554C06A6CAF05BDBF4040
OnCue Express #119 - C-Store,2837 NW 36th St,Oklahoma City,73112,35.507948,-97.564657,73696,0101000020E6100000471D1D57236458C0C808A87004C14140
Kwik Trip #273,6516 Grand Ave,Duluth,55807,46.731172,-92.180261,73699,0101000020E6100000A2EF6E65890B57C01EE0490B975D4740
Clean Energy - Central Point Pilot #391,275 S Penninger Rd,Central Point,97502,42.37655,-122.898932,73901,0101000020E6100000FC54151A88B95EC087A757CA32304540
City of Columbus - CNG West,5115 Krieger Ct,Columbus,43228,39.916146,-83.134395,74091,0101000020E6100000BD6F7CED99C854C03C2EAA4544F54340
Trillium,5420 N Fruit Valley Rd,Vancouver,98660,45.661567,-122.694375,75107,0101000020E61000003D0AD7A370AC5EC0718E3A3AAED44640
Clean Energy - Stirk CNG,3400 S Newberry Rd,North Platte,69101,41.1010672,-100.7272963,75587,0101000020E61000001EC0C7058C2E59C062591FC5EF8C4440
OnCue Express #126 - C-Store,300 S Council Rd,Oklahoma City,73128,35.462338,-97.654087,75638,0101000020E6100000486FB88FDC6958C05AD93EE42DBB4140
American Natural - Harmar Energy Centre,2 Rich Hill Rd,Cheswick,15024,40.54965,-79.832323,75666,0101000020E61000005A2DB0C744F553C08A1F63EE5A464440
TruStar Energy - Fort Myers,5345 Dividend Dr,Fort Myers,33905,26.638634,-81.806279,75688,0101000020E6100000E71C3C139A7354C0191D90847DA33A40
SoCalGas - Murrieta,41376 Guava St,Murrieta,92562,33.545881,-117.191846,75776,0101000020E610000094F77134474C5DC0FF40B96DDFC54040
GAIN Clean Fuel - Greensburg,1564 Roseytown Rd,Greensburg,15601,40.30982,-79.508816,75801,0101000020E61000009EEBFB7090E053C0C8D2872EA8274440
American Natural Gas,1145 Chili Ave,Gates,14624,43.139294,-77.666717,75843,0101000020E6100000FCABC77DAB6A53C0B743C362D4914540
American Natural Gas,7253 Oswego Rd,Liverpool,13088,43.120271,-76.220444,75845,0101000020E61000005DA626C11B0E53C020D4450A658F4540
American Natural Gas,1560 Winchester Hwy,Fayetteville,37334,35.165628,-86.535068,75846,0101000020E6100000B648DA8D3EA255C0A4A65D4C33954140
Love's Travel Stop #604,2700 E Highway 33,Guthrie,73044,35.87844,-97.392471,75900,0101000020E61000003868AF3E1E5958C0C6BFCFB870F04140
American Natural Gas,10405 E 40th Ave,Denver,80239,39.773537,-104.867049,75921,0101000020E6100000E3C116BB7D375AC07B9FAA4203E34340
IGS CNG Services - Montgomery County Solid Waste,2750 Cardington Rd,Moraine,45439,39.713376,-84.214739,76974,0101000020E61000003F8BA548BE0D55C02AE09EE74FDB4340
Riverview Land Preserve,20863 Grange Rd,Riverview,48193,42.159744,-83.212429,77051,0101000020E610000035EECD6F98CD54C0BADDCB7D72144540
Clean Energy - Bronx NY,1361 Ryawa Ave,Bronx,10474,40.805695,-73.880803,77158,0101000020E6100000FFCD8B135F7852C07EC6850321674440
Clean Energy - Westhampton Beach,Gabreski Airport,Westhampton Beach,11978,40.84,-72.63,77159,0101000020E6100000B81E85EB512852C0EC51B81E856B4440
Dinuba Transit Center,1092 County Route J40,Dinuba,93618,36.5311181,-119.382897,77205,0101000020E6100000232F6B6281D85DC026E88AADFB434240
Clean Energy - Salt Lake City,991 W 2100 S,Salt Lake City,84101,40.725703,-111.920726,77335,0101000020E6100000ECA4BE2CEDFA5BC0F7CDFDD5E35C4440
Clean Energy - Homewood Disposal,1501 W 175th St,Homewood,60430,41.571315,-87.653619,77601,0101000020E6100000D542C9E4D4E955C06C5B94D920C94440
United Parcel Service,1320 Shore St,West Sacramento,95691,38.572721,-121.546207,77947,0101000020E61000002976340EF5625EC0C05DF6EB4E494340
Go Sparq - Lawton,2098 SW 6th St,Lawton,73501,34.584172,-98.396813,78148,0101000020E61000002B685A62659958C0959EE925C64A4140
Sparq - El Reno,1515 S Rock Island Ave,El Reno,73036,35.514933,-97.948691,78255,0101000020E61000009CC0745AB77C58C0CA501553E9C14140
Knoxville Utilities Board,1820 3rd Creek Rd,Knoxville,37921,35.966518,-83.991825,78289,0101000020E6100000BC96900F7AFF54C0677FA0DCB6FB4140
GAIN Clean Fuel - Laredo,15668 N Highway 83,Laredo,78045,27.7695094,-99.4462602,78773,0101000020E61000006920F1868FDC58C0EFF66A91FEC43B40
Trillium,121 S Stanfield Rd,Troy,45373,40.04622947,-84.23977395,79264,0101000020E6100000B26BD674580F55C076E1E6D8EA054440
Trillium - Cambria County Transit Authority,502 Maple Ave,Johnstown,15901,40.334523,-78.900235,79266,0101000020E6100000BBED42739DB953C0416150A6D12A4440
Trillium - Central Pennsylvania Transportation Authority,415 Zarfoss Dr,York,17404,39.944688,-76.793636,79267,0101000020E6100000693BA6EECA3253C03A765089EBF84340
TruStar Energy - Rogue Green Fuels LLC,1125 Anthony Way,White City,97503,42.4273604,-122.8719675,79328,0101000020E610000031EBC550CEB75EC080CDDEBEB3364540
Kentuckiana Cleanfuel,2490 Commerce Blvd,Sharonville,45241,39.289201,-84.425955,79415,0101000020E610000055A4C2D8421B55C0397CD28904A54340
City of Chesapeake,905 Executive Blvd,Chesapeake,23320,36.755694,-76.224619,79934,0101000020E6100000DBC35E28600E53C047E4BB94BA604240
OneStop Fueling,1800 W 181st St S,Mounds,74047,35.901076,-96.016824,79955,0101000020E61000006D72F8A4130158C0F29A577556F34140
"Oreapolis Energy, LLC",108 E Bay Rd,Plattsmouth,68048,41.04622,-95.915192,80512,0101000020E6100000E563778192FA57C0E7357689EA854440
Trillium - Gunnison Valley Rural Transportation Authority,508 W Tomichi Ave,Gunnison,81230,38.544802,-106.932525,81564,0101000020E6100000F46C567DAEBB5AC0CF656A12BC454340
American Natural Gas,1529 N Turnersville Rd,Buda,78610,30.0945515,-97.8111038,81766,0101000020E610000053AAE91FE97358C0AA49F08634183E40
City of Panama City,620 E 27th St,Panama City,32405,30.196844,-85.65117,81768,0101000020E6100000B988EFC4AC6955C0F0694E5E64323E40
Snyder Brothers,90 Glade Dr,Kittanning,16201,40.815644,-79.565628,81857,0101000020E6100000EC6CC83F33E453C0DD96C80567684440
Central Valley Transportation Center,20346 E Huntsman Ave,Reedley,93654,36.582318,-119.42154,82690,0101000020E61000002C7DE882FADA5DC0A2EF6E65894A4240
American Natural - Wexford Energy Centre,2619 Wexford Bayne Rd,Sewickley,15143,40.614665,-80.098711,85517,0101000020E61000005930F147510654C0787FBC57AD4E4440
American Natural Gas,14512 Aliso Dr,Fontana,92337,34.060637,-117.488248,85854,0101000020E610000098158A743F5F5DC0BAF605F4C2074140
Almeda Fuels,12317 Almeda Rd,Houston,77045,29.628285,-95.412268,85912,0101000020E6100000FD4B529962DA57C03F912749D7A03D40
Piedmont Natural Gas - Hickory,3700 17th Ave Cir SW,Hickory,28602,35.70770468,-81.39436429,86009,0101000020E6100000A810B8433D5954C0BFE9231196DA4140
City of Corpus Christi,5352 Ayers St,Corpus Christi,78415,27.73125,-97.429745,86108,0101000020E6100000A6272CF1805B58C03333333333BB3B40
Energy Conservation Works - Lower Valley Energy,4000 S Highway 89,Jackson,83001,43.420504,-110.774568,86948,0101000020E6100000CD21A98592B15BC029EB3713D3B54540
Clean Energy - Portage Area Regional Transportation Authority,2000 Summit Rd,Kent,44240,41.136595,-81.319096,86992,0101000020E61000003412A1116C5454C008E6E8F17B914440
American Natural Gas,110 Jefferson Ridge Pkwy,Lynchburg,24502,37.39664,-79.229086,87011,0101000020E61000002C7E5358A9CE53C089247A19C5B24240
Alternative Vehicle Service Group - Concord,20 Broken Bridge Rd,Concord,3301,43.182787,-71.495001,87706,0101000020E6100000309FAC18AEDF51C025917D9065974540
Alternative Vehicle Service Group - Framingham,15 Blandin Ave,Framingham,1702,42.275962,-71.411974,87707,0101000020E6100000593332C85DDA51C029780AB952234540
OneStop Fueling - Kaw Southwind Express,11200 State Highway 11,Kaw City,74641,36.76560125,-96.88106946,87827,0101000020E6100000150D2971633858C06C43C538FF614240
Blue Mark Fuels - Utility Tri-State Inc,15331 E Admiral Pl,Tulsa,74116,36.16152,-95.805875,87828,0101000020E61000007F6ABC7493F357C031D3F6AFAC144240
Quarles Fleet Fueling,2 Southlawn Ct,Rockville,20850,39.103618,-77.133408,88077,0101000020E61000009641B5C1894853C072A3C85A438D4340
Trillium - Beaver County Transit Authority,131 Pleasant Dr,Aliquippa,15001,40.632915,-80.317475,88190,0101000020E61000000C93A982511454C0EC12D55B03514440
Mid-Kansas CNG,636 Thompson St,Kingman,67068,37.648431,-98.094183,88383,0101000020E6100000B5352218078658C0365B79C9FFD24240
Clean Energy - Midway Pilot #92,4255 NW Highway 326,Ocala,34482,29.267909,-82.191578,88505,0101000020E610000085285FD0428C54C0D74D29AF95443D40
Chesapeake Utilities,500 Energy Ln,Dover,19904,39.1519025,-75.5070656,88600,0101000020E61000004E3B46C373E052C01FD7868A71934340
Fullerton Joint Union High School District,1021 S Leslie St,La Habra,90631,33.919681,-117.940717,89323,0101000020E6100000A47213B5347C5DC054E0641BB8F54040
Trillium - Westmoreland County Transit Authority,1823 Business Route 66,Greensburg,15601,40.371142,-79.572258,89738,0101000020E6100000F6B704E09FE453C00516C094812F4440
American Natural Gas,4383 Leckron Rd,Modesto,95357,37.630952,-120.918922,89813,0101000020E6100000CB64389ECF3A5EC043ACFE08C3D04240
South Jersey Gas - Riggins,461 Delsea Dr,Malaga,8328,39.572621,-75.053406,89911,0101000020E610000040DAFF006BC352C05C001AA54BC94340
Clean Energy - USA Hauling and Recycling,3 Shoham Rd,East Windsor,6088,41.93118217,-72.59761565,91696,0101000020E6100000FA14B6553F2652C0586233FA30F74440
Piedmont Natural Gas - Fayetteville,4740 Corporation Dr,Fayetteville,28306,34.953342,-78.890291,91913,0101000020E6100000153B1A87FAB853C09DF3531C077A4140
Kwik Star #490,7500 Nordic Dr,Cedar Falls,50613,42.470441,-92.447165,92096,0101000020E61000009DBAF2599E1C57C049D92269373C4540
City of Columbus - Central Ohio Transit Authority,1396 McKinley Ave,Columbus,43222,39.964527,-83.039256,94399,0101000020E6100000FE0A992B83C254C0F38DE89E75FB4340
Kwik Stop - 16th St,1210 E 16th St,Dubuque,52001,42.511462,-90.656075,94574,0101000020E6100000492EFF21FDA956C0C992399677414540
B&H Construction,5500 W 55th St,Tulsa,74107,36.081743,-96.054325,97026,0101000020E6100000BC96900F7A0358C0A6D6FB8D760A4240
Trillium - New Castle Transit Authority,311 Mahoning Ave,New Castle,16102,40.982071,-80.356436,98522,0101000020E61000007EC7F0D8CF1654C0CDACA580B47D4440
Trillium - Crawford Area Transportation Authority,13227 Dunham Rd,Meadville,16335,41.650334,-80.172138,98710,0101000020E610000087191A4F040B54C00ABDFE243ED34440
Trillium - Lehigh and Northampton Transportation Authority,1060 Lehigh St,Allentown,18103,40.587692,-75.474566,98712,0101000020E6100000C972124A5FDE52C0770FD07D394B4440
Rialto Unified School District,261 S Lilac Ave,Rialto,92376,34.09735908,-117.37883,99695,0101000020E6100000982F2FC03E585DC0C9482843760C4140
GAIN Clean Fuel - Independence Fuel Systems,8181 S Lancaster Rd,Dallas,75241,32.648858,-96.782923,100443,0101000020E6100000511212691B3258C0BDDF68C70D534040
ASAP General Store 308,1835 SW Frank Phillips Blvd,Bartlesville,74003,36.751521,-96.000152,103895,0101000020E6100000DBC1887D020058C0ECA012D731604240
SoCalGas - Fontana Base,16231 Valley Blvd,Fontana,92335,34.069321,-117.45157,104021,0101000020E6100000B476DB85E65C5DC088F6B182DF084140
Trillium - Indiana County Transit Authority,1657 Saltsburg Ave,Indiana,15701,40.612658,-79.172436,104492,0101000020E6100000CC29013109CB53C0FFD0CC936B4E4440
IGS CNG Services - Fairview,6411 Howard Dr,Fairview,16415,42.020202,-80.188497,105075,0101000020E61000003999B855100C54C02AA8A8FA95024540
Blue Mark Fuels,12585 E 46th St N,Tulsa,74116,36.2210036,-95.8366605,105517,0101000020E6100000B8567BD88BF557C02E2691D8491C4240
Blue Mark Fuels,800 SW 15th,Wagoner,74467,35.944482,-95.388105,105518,0101000020E6100000809A5AB6D6D857C091D442C9E4F84140
Seneca Landfill - Lego-V,421 Hartmann Rd,Evans City,16033,40.812004,-80.078881,117015,0101000020E6100000A6D1E4620C0554C0501C40BFEF674440
Clean Energy - South Jersey Gas,21 White Horse Pike,Waterford Works,8089,39.729204,-74.863836,117871,0101000020E6100000E146CA1649B752C0630E828E56DD4340
Kwik Trip #1048,341 Jefferson St E,West Salem,54669,43.893228,-91.077717,118326,0101000020E6100000F855B950F9C456C08DEF8B4B55F24540
CLEANCOR,670 Garnet Ave,Palm Springs,92262,33.904195,-116.552357,124553,0101000020E6100000DEAD2CD159235DC0761A69A9BCF34040
SoCalGas - Bakersfield Base,35118 McMurtrey Ave,Bakersfield,93308,35.44379133,-119.0777035,135483,0101000020E610000039D21918F9C45DC0974C8027CEB84140
SoCalGas - Branford Base,12475 Branford St,Pacoima,91331,34.247415,-118.405835,146957,0101000020E61000009E245D33F9995DC019C5724BAB1F4140
Ozinga Energy - Gary,2555 E 15th Ave,Gary,46403,41.587098,-87.302188,151885,0101000020E6100000984F560C57D355C004C6FA0626CB4440
Trillium - Centre Area Transit Authority,2081 W Whitehall Rd,State College,16801,40.761973,-77.8767,151892,0101000020E6100000CE1951DA1B7853C0AEB7CD5488614440
Love's Travel Stop #392,2000 E Tehachapi Blvd,Tehachapi,93561,35.125636,-118.408202,151894,0101000020E61000005B0A48FB1F9A5DC0A29927D714904140
City of Booneville,503 E Veterans Dr,Booneville,38829,34.666545,-88.543729,153707,0101000020E6100000C138B874CC2256C0FA27B85851554140
Codyco,2101 Dennisville-Petersburg Rd,Woodbine,8270,39.224956,-74.774461,155590,0101000020E6100000C2C1DEC490B152C0FD84B35BCB9C4340
South Jersey Gas,650 Shunpike Rd,Burleigh,8210,39.052532,-74.851683,156339,0101000020E6100000C9E369F981B652C02AFF5A5EB9864340
Consumers Energy,5091 S Dort Hwy,Flint,48507,42.957467,-83.652711,163399,0101000020E610000053AF5B04C6E954C0E7FF55478E7A4540
