source,target,cost
33477,35338,584.5498
33477,35589,1229.5883
33477,35903,389.91092
33477,41133,2247.7698
33477,41134,2256.9524
33477,41135,653.435
33477,41136,576.72925
33477,48407,2417.5247
33477,48408,237.70113
33477,48409,2261.3506
33477,48410,2447.6443
33477,48411,2245.9492
33478,21796,2569.7778
33478,21829,2764.0901
33478,21831,2314.9133
33478,21832,2448.7361
33478,21869,2697.4851
33478,25612,2661.8601
33478,27339,2681.9939
33478,29436,2697.2615
33478,30111,2655.4233
33478,30120,2654.1689
33478,30127,2681.2922
33478,30131,2696.7708
33478,30136,160.07635
33478,30376,200.01436
33478,33058,226.20079
33478,33059,958.37469
33478,33060,128.76422
33478,33062,548.01257
33478,33063,748.96826
33478,33064,577.88
33478,33066,555.25464
33478,33472,2696.7913
33478,33474,2697.4851
33478,33475,2963.1455
33478,33476,321.79498
33478,33477,445.39502
33478,33577,229.05351
33478,33578,219.67888
33478,33579,295.7291
33478,33581,2697.5518
33478,33582,2676.1704
33478,33585,2684.4749
33478,33870,118.16177
33478,33980,642.34851
33478,34814,118.90493
33478,35021,1729.549
33478,35024,279.08008
33478,35338,140.8878
33478,35589,1641.7075
33478,35903,292.98016
33478,41133,2687.3682
33478,41134,2696.5488
33478,41135,199.43399
33478,41136,697.38019
33478,48407,2838.2097
33478,48408,604.31439
33478,48409,2700.9475
33478,48410,2817.9075
33478,48411,2685.5469
33577,21796,2729.469
33577,21829,2844.0181
33577,21831,2474.6045
33577,21832,2545.6426
33577,21869,2825.3584
33577,25612,2789.7334
33577,27339,2809.8669
33577,29436,2825.1348
33577,30111,2783.2966
33577,30120,2782.042
33577,30127,2809.1655
33577,30131,2824.6438
33577,30136,334.26279
33577,30376,396.21722
33577,33058,117.31609
33577,33059,1118.0652
33577,33060,149.03894
33577,33062,544.4552
33577,33063,828.89648
33577,33064,575.1062
33577,33066,542.8844
33577,33472,2824.6643
33577,33474,2825.3584
33577,33475,3043.0737
33577,33476,185.21703
33577,33477,602.05939
33577,33478,228.88574
33577,33578,15.90834
33577,33579,223.21635
33577,33581,2825.4248
33577,33582,2849.6975
33577,33585,2812.3481
33577,33870,147.20963
33577,33980,868.24976
33577,34814,168.02805
33577,35021,1809.4758
33577,35024,214.77689
33577,35338,185.38977
33577,35589,1829.0758
33577,35903,220.46741
33577,41133,2815.2412
33577,41134,2824.4219
33577,41135,146.29311
33577,41136,923.28088
33577,48407,2918.1377
33577,48408,551.76379
33577,48409,2828.8208
33577,48410,2897.8357
33577,48411,2813.4199
33578,21796,2739.1289
33578,21829,2853.6787
33578,21831,2484.2629
33578,21832,2555.3025
33578,21869,2835.0183
33578,25612,2799.3931
33578,27339,2819.5269
33578,29436,2834.7944
33578,30111,2792.9563
33578,30120,2791.7019
33578,30127,2818.8252
33578,30131,2834.3037
33578,30136,325.7146
33578,30376,387.66901
33578,33058,105.01418
33578,33059,1127.7238
33578,33060,140.49074
33578,33062,554.11444
33578,33063,838.55573
33578,33064,584.76544
33578,33066,552.54358
33578,33472,2834.3242
33578,33474,2835.0183
33578,33475,3052.7341
33578,33476,172.91512
33578,33477,611.71802
33578,33478,220.33754
33578,33577,15.104908
33578,33579,232.87556
33578,33581,2835.0847
33578,33582,2859.3574
33578,33585,2822.0081
33578,33870,138.66142
33578,33980,859.70093
33578,34814,159.47984
33578,35021,1819.1357
33578,35024,224.4361
33578,35338,176.84219
33578,35589,1838.7356
33578,35903,230.12662
33578,41133,2824.9011
33578,41134,2834.0818
33578,41135,133.9912
33578,41136,914.73206
33578,48407,2927.7988
33578,48408,561.42297
33578,48409,2838.4805
33578,48410,2907.4961
33578,48411,2823.0798
33579,21796,2519.2625
33579,21829,2633.8108
33579,21831,2264.3977
33579,21832,2335.439
33579,21869,2615.156
33579,25612,2579.5261
33579,27339,2599.6641
33579,29436,2614.9343
33579,30111,2573.0898
33579,30120,2571.8372
33579,30127,2598.9583
33579,30131,2614.4414
33579,30136,230.02719
33579,30376,394.67249
33579,33058,336.09647
33579,33059,907.85907
33579,33060,339.729
33579,33062,334.25101
33579,33063,618.69226
33579,33064,364.90137
33579,33066,332.67953
33579,33472,2614.4639
33579,33474,2615.156
33579,33475,2832.8657
33579,33476,403.99927
33579,33477,391.85333
33579,33478,297.5466
33579,33577,224.94313
33579,33578,234.27303
33579,33581,2615.2219
33579,33582,2639.4927
33579,33585,2602.1482
33579,33870,337.9003
33579,33980,813.32617
33579,34814,361.03333
33579,35021,1599.2722
33579,35024,19.482466
33579,35338,378.39569
33579,35589,1618.8696
33579,35903,3.4038701
33579,41133,2605.0376
33579,41134,2614.2197
33579,41135,365.07474
33579,41136,868.3573
33579,48407,2707.9312
33579,48408,341.55832
33579,48409,2618.6184
33579,48410,2687.6284
33579,48411,2603.217
33581,21796,128.18945
33581,21829,396.52106
33581,21831,385.11517
33581,21832,292.5744
33581,21869,9.4641018
33581,25612,39.350182
33581,27339,40.22818
33581,29436,10.705601
33581,30111,45.924908
33581,30120,62.729889
33581,30127,36.684502
33581,30131,8.7495251
33581,30136,2583.3594
33581,30376,2682.2883
33581,33058,2913.0601
33581,33059,1740.2489
33581,33060,2828.3113
33581,33062,2286.7205
33581,33063,2030.5062
33581,33064,2279.3342
33581,33066,2294.4585
33581,33472,10.255107
33581,33474,9.4641018
33581,33475,657.46643
33581,33476,3003.6167
33581,33477,2258.7134
33581,33478,2698.4514
33581,33577,2824.5601
33581,33578,2833.8899
33581,33579,2616.5088
33581,33582,84.535042
33581,33585,26.982414
33581,33870,2820.8672
33581,33980,2442.95
33581,34814,2826.2314
33581,35021,1037.7635
33581,35024,2620.5291
33581,35338,2843.5945
33581,35589,1397.5833
33581,35903,2612.2368
33581,41133,34.265503
33581,41134,8.2685843
33581,41135,2897.9475
33581,41136,2386.8601
33581,48407,377.38098
33581,48408,2288.7393
33581,48409,15.666627
33581,48410,1094.8054
33581,48411,43.188393
33582,21796,107.47482
33582,21829,473.39459
33582,21831,364.40054
33582,21832,316.80103
33582,21869,78.106339
33582,25612,70.942551
33582,27339,46.387833
33582,29436,94.052582
33582,30111,75.319489
33582,30120,76.608833
33582,30127,53.000462
33582,30131,77.391762
33582,30136,2607.5872
33582,30376,2716.2886
33582,33058,2937.2871
33582,33059,1719.2255
33582,33060,2852.5383
33582,33062,2310.9478
33582,33063,2054.7334
33582,33064,2303.5615
33582,33066,2318.6855
33582,33472,93.602081
33582,33474,78.106339
33582,33475,734.34058
33582,33476,3027.8433
33582,33477,2237.6899
33582,33478,2677.428
33582,33577,2848.7866
33582,33578,2858.1165
33582,33579,2640.7366
33582,33581,84.902893
33582,33585,91.893936
33582,33870,2845.0945
33582,33980,2382.959
33582,34814,2850.4587
33582,35021,1061.9901
33582,35024,2644.7563
33582,35338,2867.8215
33582,35589,1337.59
33582,35903,2636.4653
33582,41133,51.854652
33582,41134,77.16993
33582,41135,2922.1748
33582,41136,2326.8691
33582,48407,454.25452
33582,48408,2312.9666
33582,48409,77.264374
33582,48410,1171.6796
33582,48411,46.672421
33585,21796,124.59856
33585,21829,382.68997
33585,21831,381.52429
33585,21832,279.49081
33585,21869,27.703827
33585,25612,39.395542
33585,27339,51.247574
33585,29436,24.170712
33585,30111,40.034313
33585,30120,64.815826
33585,30127,42.841667
33585,30131,26.989248
33585,30136,2570.2764
33585,30376,2669.2053
33585,33058,2899.9775
33585,33059,1727.1653
33585,33060,2815.2288
33585,33062,2273.6375
33585,33063,2017.4232
33585,33064,2266.2512
33585,33066,2281.3755
33585,33472,19.167431
33585,33474,27.703827
33585,33475,643.63599
33585,33476,2990.5332
33585,33477,2245.6299
33585,33478,2685.3679
33585,33577,2811.4763
33585,33578,2820.8062
33585,33579,2603.4253
33585,33581,26.75375
33585,33582,91.765312
33585,33870,2807.7847
33585,33980,2387.4397
33585,34814,2813.1492
33585,35021,1024.6805
33585,35024,2607.4456
33585,35338,2830.512
33585,35589,1393.993
33585,35903,2599.1538
33585,41133,45.284275
33585,41134,26.7668
33585,41135,2884.8652
33585,41136,2331.3499
33585,48407,363.5499
33585,48408,2275.6563
33585,48409,31.478655
33585,48410,1080.9749
33585,48411,54.207787
33870,21796,2685.2063
33870,21829,2841.0481
33870,21831,2430.3416
33870,21832,2542.6731
33870,21869,2822.3889
33870,25612,2786.7639
33870,27339,2806.8975
33870,29436,2822.1653
33870,30111,2780.3269
33870,30120,2779.0725
33870,30127,2806.196
33870,30131,2821.6743
33870,30136,250.97237
33870,30376,269.80798
33870,33058,105.78717
33870,33059,1073.8024
33870,33060,10.281205
33870,33062,624.97125
33870,33063,825.92694
33870,33064,654.83929
33870,33066,632.21332
33870,33472,2821.6948
33870,33474,2822.3889
33870,33475,3040.1042
33870,33476,203.31259
33870,33477,560.82214
33870,33478,118.41592
33870,33577,148.19574
33870,33578,138.82112
33870,33579,337.06207
33870,33581,2822.4553
33870,33582,2846.728
33870,33585,2809.3787
33870,33980,727.1153
33870,34814,28.606678
33870,35021,1806.5063
33870,35024,320.41306
33870,35338,46.187748
33870,35589,1757.1359
33870,35903,334.31314
33870,41133,2812.2717
33870,41134,2821.4524
33870,41135,80.951591
33870,41136,782.03143
33870,48407,2915.1682
33870,48408,681.27362
33870,48409,2825.8511
33870,48410,2894.8662
33870,48411,2810.4504
33980,21796,2316.1343
33980,21829,2685.7878
33980,21831,2058.5227
33980,21832,2181.9282
33980,21869,2438.647
33980,25612,2405.3252
33980,27339,2418.0957
33980,29436,2443.2705
33980,30111,2398.8892
33980,30120,2383.2429
33980,30127,2419.8113
33980,30131,2437.9316
33980,30136,613.5318
33980,30376,464.49161
33980,33058,827.3064
33980,33059,810.599
33980,33060,734.40582
33980,33062,714.51202
33980,33063,824.8526
33980,33064,733.74719
33980,33066,721.7547
33980,33472,2442.8008
33980,33474,2438.647
33980,33475,2914.2891
33980,33476,922.90186
33980,33477,521.44586
33980,33478,640.9187
33980,33577,868.00623
33980,33578,858.6322
33980,33579,814.89697
33980,33581,2443.6023
33980,33582,2382.3823
33980,33585,2389.5413
33980,33870,726.62006
33980,34814,716.69427
33980,35021,1608.4803
33980,35024,794.4303
33980,35338,738.54852
33980,35589,1133.2701
33980,35903,810.62567
33980,41133,2423.4692
33980,41134,2437.71
33980,41135,800.40411
33980,41136,58.970592
33980,48407,2675.2383
33980,48408,759.74164
33980,48409,2442.1079
33980,48410,2854.5884
33980,48411,2427.8357
34814,21796,2685.1511
34814,21829,2846.2178
34814,21831,2430.2864
34814,21832,2547.8423
34814,21869,2827.5581
34814,25612,2791.9331
34814,27339,2812.0667
34814,29436,2827.3345
34814,30111,2785.4961
34814,30120,2784.2417
34814,30127,2811.3652
34814,30131,2826.8435
34814,30136,256.14093
34814,30376,259.97354
34814,33058,122.41133
34814,33059,1073.7471
34814,33060,34.529587
34814,33062,630.13977
34814,33063,831.09552
34814,33064,660.00848
34814,33066,637.3819
34814,33472,2826.864
34814,33474,2827.5581
34814,33475,3045.2739
34814,33476,218.00615
34814,33477,560.76685
34814,33478,118.36124
34814,33577,168.47107
34814,33578,159.09708
34814,33579,359.47617
34814,33581,2827.6245
34814,33582,2851.8972
34814,33585,2814.5479
34814,33870,28.786255
34814,33980,717.28088
34814,35021,1811.6755
34814,35024,342.82715
34814,35338,23.006884
34814,35589,1757.0818
34814,35903,356.72723
34814,41133,2817.4409
34814,41134,2826.6216
34814,41135,94.321632
34814,41136,772.19702
34814,48407,2920.3381
34814,48408,686.4422
34814,48409,2831.0203
34814,48410,2900.0342
34814,48411,2815.6196
35021,21796,993.83136
35021,21829,1167.0056
35021,21831,827.55743
35021,21832,758.01672
35021,21869,1037.7312
35021,25612,1002.1036
35021,27339,1022.2386
35021,29436,1037.51
35021,30111,995.66626
35021,30120,994.41357
35021,30127,1021.5364
35021,30131,1037.0166
35021,30136,1567.0013
35021,30376,1685.3875
35021,33058,1896.699
35021,33059,835.91302
35021,33060,1811.9489
35021,33062,1270.3676
35021,33063,1014.1508
35021,33064,1262.9788
35021,33066,1278.103
35021,33472,1037.0397
35021,33474,1037.7312
35021,33475,1366.0624
35021,33476,1987.2644
35021,33477,1274.2014
35021,33478,1728.6317
35021,33577,1808.2095
35021,33578,1817.5375
35021,33579,1600.1503
35021,33581,1037.7958
35021,33582,1062.0685
35021,33585,1024.7234
35021,33870,1804.5049
35021,33980,1609.2179
35021,34814,1809.8685
35021,35024,1604.1711
35021,35338,1827.2322
35021,35589,932.57971
35021,35903,1595.8789
35021,41133,1027.6122
35021,41134,1036.7948
35021,41135,1881.5835
35021,41136,1573.5121
35021,48407,1241.1239
35021,48408,1272.3839
35021,48409,1041.1947
35021,48410,1338.9489
35021,48411,1025.7909
35024,21796,2525.7322
35024,21829,2640.2817
35024,21831,2270.8674
35024,21832,2341.9094
35024,21869,2621.6252
35024,25612,2585.9963
35024,27339,2606.1343
35024,29436,2621.4033
35024,30111,2579.5603
35024,30120,2578.3076
35024,30127,2605.4285
35024,30131,2620.9106
35024,30136,201.56654
35024,30376,366.21182
35024,33058,325.38901
35024,33059,914.3288
35024,33060,321.29169
35024,33062,340.72009
35024,33063,625.1626
35024,33064,371.37106
35024,33066,339.14926
35024,33472,2620.9329
35024,33474,2621.6252
35024,33475,2839.3362
35024,33476,393.29117
35024,33477,398.32306
35024,33478,279.10867
35024,33577,214.23567
35024,33578,223.56555
35024,33579,18.154596
35024,33581,2621.6929
35024,33582,2645.9629
35024,33585,2608.6187
35024,33870,319.46237
35024,33980,793.04028
35024,34814,342.59601
35024,35021,1605.7426
35024,35338,359.95834
35024,35589,1625.34
35024,35903,14.7209
35024,41133,2611.5081
35024,41134,2620.6887
35024,41135,354.36725
35024,41136,848.07135
35024,48407,2714.4021
35024,48408,348.02805
35024,48409,2625.0874
35024,48410,2694.0986
35024,48411,2609.6868
35338,21796,2708.1294
35338,21829,2863.938
35338,21831,2453.2654
35338,21832,2565.562
35338,21869,2845.2776
35338,25612,2809.6526
35338,27339,2829.7864
35338,29436,2845.054
35338,30111,2803.2158
35338,30120,2801.9612
35338,30127,2829.0847
35338,30131,2844.5632
35338,30136,273.86057
35338,30376,282.73935
35338,33058,139.9924
35338,33059,1096.7267
35338,33060,52.110657
35338,33062,647.85944
35338,33063,848.81512
35338,33064,677.72809
35338,33066,655.1015
35338,33472,2844.5837
35338,33474,2845.2776
35338,33475,3062.9937
35338,33476,235.58722
35338,33477,583.74634
35338,33478,141.34077
35338,33577,186.19133
35338,33578,176.81671
35338,33579,377.1958
35338,33581,2845.3442
35338,33582,2869.6167
35338,33585,2832.2673
35338,33870,46.966328
35338,33980,740.04663
35338,34814,24.429201
35338,35021,1829.3951
35338,35024,360.54678
35338,35589,1780.0614
35338,35903,374.44687
35338,41133,2835.1606
35338,41134,2844.3413
35338,41135,111.9027
35338,41136,794.96344
35338,48407,2938.0576
35338,48408,704.16125
35338,48409,2848.74
35338,48410,2917.7551
35338,48411,2833.3394
35589,21796,1270.255
35589,21829,1775.2203
35589,21831,1012.6446
35589,21832,1266.9226
35589,21869,1392.7683
35589,25612,1359.4467
35589,27339,1372.217
35589,29436,1397.392
35589,30111,1353.0105
35589,30120,1337.3644
35589,30127,1373.9327
35589,30131,1392.0531
35589,30136,1547.1274
35589,30376,1514.6682
35589,33058,1865.5688
35589,33059,715.99585
35589,33060,1768.1299
35589,33062,1367.0535
35589,33063,1117.701
35589,33064,1348.8641
35589,33066,1374.2961
35589,33472,1396.9221
35589,33474,1392.7683
35589,33475,2036.1638
35589,33476,1961.1619
35589,33477,1229.2533
35589,33478,1641.3323
35589,33577,1828.47
35589,33578,1837.798
35589,33579,1620.4113
35589,33581,1397.7238
35589,33582,1336.5062
35589,33585,1393.9943
35589,33870,1757.5273
35589,33980,1124.9872
35589,34814,1758.2705
35589,35021,932.72882
35589,35024,1624.4315
35589,35338,1780.2546
35589,35903,1616.14
35589,41133,1377.5907
35589,41134,1391.8313
35589,41135,1838.8002
35589,41136,1068.8979
35589,48407,1756.0802
35589,48408,1358.2679
35589,48409,1396.2294
35589,48410,2146.175
35589,48411,1381.9596
35903,21796,2521.1582
35903,21829,2635.708
35903,21831,2266.2935
35903,21832,2337.3354
35903,21869,2617.0518
35903,25612,2581.4224
35903,27339,2601.5605
35903,29436,2616.8306
35903,30111,2574.9863
35903,30120,2573.7336
35903,30127,2600.8545
35903,30131,2616.3372
35903,30136,225.74408
35903,30376,390.38937
35903,33058,331.81274
35903,33059,909.75488
35903,33060,335.44528
35903,33062,336.14679
35903,33063,620.58868
35903,33064,366.79718
35903,33066,334.57535
35903,33472,2616.3604
35903,33474,2617.0518
35903,33475,2834.7622
35903,33476,399.71555
35903,33477,393.74915
35903,33478,293.26288
35903,33577,220.65941
35903,33578,229.98929
35903,33579,4.410491
35903,33581,2617.1189
35903,33582,2641.3884
35903,33585,2604.0447
35903,33870,333.61658
35903,33980,815.2226
35903,34814,356.75021
35903,35021,1601.1687
35903,35024,15.199356
35903,35338,374.11258
35903,35589,1620.7661
35903,41133,2606.9341
35903,41134,2616.1155
35903,41135,360.79099
35903,41136,870.25372
35903,48407,2709.8274
35903,48408,343.45413
35903,48409,2620.5142
35903,48410,2689.5242
35903,48411,2605.1135
41133,21796,107.44002
41133,21829,427.15402
41133,21831,364.36575
41133,21832,281.729
41133,21869,28.012026
41133,25612,30.915071
41133,27339,6.664825
41133,29436,43.958893
41133,30111,36.366982
41133,30120,41.537411
41133,30127,6.3305278
41133,30131,27.297449
41133,30136,2572.5139
41133,30376,2671.4441
41133,33058,2902.2151
41133,33059,1729.4042
41133,33060,2817.4658
41133,33062,2275.875
41133,33063,2019.6608
41133,33064,2268.4888
41133,33066,2283.613
41133,33472,43.508396
41133,33474,28.012026
41133,33475,688.09943
41133,33476,2992.7708
41133,33477,2247.8687
41133,33478,2687.6067
41133,33577,2813.7139
41133,33578,2823.0437
41133,33579,2605.6628
41133,33581,34.809204
41133,33582,50.971684
41133,33585,45.652748
41133,33870,2810.0225
41133,33980,2433.1167
41133,34814,2815.3867
41133,35021,1026.9187
41133,35024,2609.6824
41133,35338,2832.7495
41133,35589,1387.7495
41133,35903,2601.3914
41133,41134,27.075621
41133,41135,2887.1028
41133,41136,2377.0269
41133,48407,408.01334
41133,48408,2277.8938
41133,48409,27.170069
41133,48410,1125.4377
41133,48411,9.6250372
41134,21796,121.93909
41134,21829,403.40088
41134,21831,378.86481
41134,21832,290.41327
41134,21869,1.595681
41134,25612,37.189053
41134,27339,32.543686
41134,29436,17.585421
41134,30111,45.478764
41134,30120,56.03648
41134,30127,29.000006
41134,30131,0.46416399
41134,30136,2581.1975
41134,30376,2680.1267
41134,33058,2910.8989
41134,33059,1738.0878
41134,33060,2826.1501
41134,33062,2284.5588
41134,33063,2028.3445
41134,33064,2277.1724
41134,33066,2292.2966
41134,33472,17.134928
41134,33474,1.462086
41134,33475,664.34686
41134,33476,3001.4543
41134,33477,2256.5522
41134,33478,2696.2898
41134,33577,2822.3975
41134,33578,2831.7275
41134,33579,2614.3469
41134,33581,8.4357328
41134,33582,76.850548
41134,33585,26.929598
41134,33870,2818.7065
41134,33980,2436.6995
41134,34814,2824.0708
41134,35021,1035.6024
41134,35024,2618.3672
41134,35338,2841.4338
41134,35589,1391.3329
41134,35903,2610.0757
41134,41133,26.580387
41134,41135,2895.7864
41134,41136,2380.6096
41134,48407,384.2608
41134,48408,2286.5776
41134,48409,5.5109391
41134,48410,1101.6846
41134,48411,35.503895
41135,21796,2758.7791
41135,21829,2917.4158
41135,21831,2503.9133
41135,21832,2619.0427
41135,21869,2898.7566
41135,25612,2863.1316
41135,27339,2883.2651
41135,29436,2898.533
41135,30111,2856.6948
41135,30120,2855.4402
41135,30127,2882.5637
41135,30131,2898.042
41135,30136,327.34073
41135,30376,343.37955
41135,33058,32.172104
41135,33059,1147.374
41135,33060,71.561432
41135,33062,701.33832
41135,33063,902.29407
41135,33064,731.20764
41135,33066,708.58105
41135,33472,2898.0625
41135,33474,2898.7566
41135,33475,3116.4719
41135,33476,127.76693
41135,33477,653.46045
41135,33478,191.9881
41135,33577,144.39171
41135,33578,132.68633
41135,33579,362.65759
41135,33581,2898.823
41135,33582,2923.0957
41135,33585,2885.7463
41135,33870,80.56572
41135,33980,800.6875
41135,34814,94.745407
41135,35021,1882.8734
41135,35024,354.21814
41135,35338,111.58581
41135,35589,1830.7094
41135,35903,359.90866
41135,41133,2888.6394
41135,41134,2897.8203
41135,41136,855.60425
41135,48407,2991.5354
41135,48408,691.20441
41135,48409,2902.219
41135,48410,2971.2327
41135,48411,2886.8181
41136,21796,2259.323
41136,21829,2628.9722
41136,21831,2001.7113
41136,21832,2125.1155
41136,21869,2381.8357
41136,25612,2348.5139
41136,27339,2361.2844
41136,29436,2386.4592
41136,30111,2342.0779
41136,30120,2326.4316
41136,30127,2363
41136,30131,2381.1204
41136,30136,669.25574
41136,30376,519.93402
41136,33058,882.74762
41136,33059,775.98425
41136,33060,789.84705
41136,33062,770.23596
41136,33063,835.1015
41136,33064,789.47113
41136,33066,777.47931
41136,33472,2385.9895
41136,33474,2381.8357
41136,33475,2898.5229
41136,33476,978.34302
41136,33477,577.1698
41136,33478,696.64386
41136,33577,909.69025
41136,33578,900.31622
41136,33579,870.62152
41136,33581,2386.791
41136,33582,2325.571
41136,33585,2332.7292
41136,33870,782.06128
41136,33980,58.789154
41136,34814,772.1355
41136,35021,1573.8656
41136,35024,850.15356
41136,35338,793.98975
41136,35589,1076.4575
41136,35903,866.35022
41136,41133,2366.658
41136,41134,2380.8987
41136,41135,855.84534
41136,48407,2618.427
41136,48408,815.46558
41136,48409,2385.2966
41136,48410,2819.9749
41136,48411,2371.0244
48407,21796,486.728
48407,21829,77.194786
48407,21831,743.65247
48407,21832,567.5932
48407,21869,385.39542
48407,25612,401.5231
48407,27339,413.13965
48407,29436,370.88953
48407,30111,402.16312
48407,30120,426.94464
48407,30127,404.73309
48407,30131,384.68085
48407,30136,2676.4109
48407,30376,2819.8711
48407,33058,3006.1128
48407,33059,2015.2689
48407,33060,2921.3633
48407,33062,2379.7688
48407,33063,2123.5547
48407,33064,2372.3826
48407,33066,2387.5068
48407,33472,367.98648
48407,33474,385.39542
48407,33475,280.24951
48407,33476,3096.6633
48407,33477,2417.032
48407,33478,2838.0413
48407,33577,2917.6064
48407,33578,2926.9365
48407,33579,2709.5566
48407,33581,376.98889
48407,33582,453.65738
48407,33585,363.52377
48407,33870,2913.9199
48407,33980,2675.5415
48407,34814,2919.2842
48407,35021,1239.6538
48407,35024,2713.5762
48407,35338,2936.6472
48407,35589,1756.1188
48407,35903,2705.2854
48407,41133,407.17633
48407,41134,384.20053
48407,41135,2991.0005
48407,41136,2619.4541
48407,48408,2381.7878
48407,48409,391.59857
48407,48410,753.59003
48407,48411,416.09985
48408,21796,2244.3547
48408,21829,2306.9106
48408,21831,2000.1814
48408,21832,2008.5396
48408,21869,2288.2578
48408,25612,2252.6265
48408,27339,2272.7644
48408,29436,2288.0359
48408,30111,2246.1902
48408,30120,2244.9375
48408,30127,2272.0586
48408,30131,2287.5425
48408,30136,446.04123
48408,30376,589.50397
48408,33058,663.19733
48408,33059,643.64154
48408,33060,690.99316
48408,33062,65.899498
48408,33063,302.98795
48408,33064,36.682014
48408,33066,61.097546
48408,33472,2287.5662
48408,33474,2288.2578
48408,33475,2505.9639
48408,33476,731.09888
48408,33477,238.33244
48408,33478,607.67413
48408,33577,552.04401
48408,33578,561.37268
48408,33579,343.98724
48408,33581,2288.3218
48408,33582,2312.593
48408,33585,2275.2488
48408,33870,683.54974
48408,33980,762.37128
48408,34814,688.91339
48408,35021,1272.3715
48408,35024,348.0069
48408,35338,706.27515
48408,35589,1358.5854
48408,35903,339.71533
48408,41133,2278.1382
48408,41134,2287.3208
48408,41135,692.1731
48408,41136,817.40234
48408,48407,2381.0303
48408,48409,2291.7188
48408,48410,2369.3733
48408,48411,2276.3174
48409,21796,126.68947
48409,21829,408.3967
48409,21831,383.6152
48409,21832,295.16367
48409,21869,4.4720068
48409,25612,41.939438
48409,27339,32.769241
48409,29436,22.581244
48409,30111,50.229145
48409,30120,60.786861
48409,30127,29.225563
48409,30131,4.773993
48409,30136,2585.9473
48409,30376,2684.8782
48409,33058,2915.6487
48409,33059,1742.8381
48409,33060,2830.8992
48409,33062,2289.3086
48409,33063,2033.0942
48409,33064,2281.9221
48409,33066,2297.0464
48409,33472,22.130129
48409,33474,4.4720068
48409,33475,669.34271
48409,33476,3006.2041
48409,33477,2261.3027
48409,33478,2701.0408
48409,33577,2827.1472
48409,33578,2836.4773
48409,33579,2619.0967
48409,33581,13.430934
48409,33582,77.076103
48409,33585,31.679979
48409,33870,2823.4551
48409,33980,2441.45
48409,34814,2828.8193
48409,35021,1040.3528
48409,35024,2623.1169
48409,35338,2846.1824
48409,35589,1396.0834
48409,35903,2614.8254
48409,41133,26.805944
48409,41134,5.1281748
48409,41135,2900.5361
48409,41136,2385.3601
48409,48407,389.25662
48409,48408,2291.3274
48409,48410,1106.681
48409,48411,35.729454
48410,21796,1204.1611
48410,21829,707.70679
48410,21831,1461.0837
48410,21832,1081.0818
48410,21869,1102.8317
48410,25612,1118.9587
48410,27339,1130.5746
48410,29436,1088.3251
48410,30111,1119.598
48410,30120,1144.3802
48410,30127,1122.1699
48410,30131,1102.1171
48410,30136,2663.7087
48410,30376,2807.1685
48410,33058,2993.4102
48410,33059,2082.4807
48410,33060,2908.6614
48410,33062,2367.0674
48410,33063,2072.8416
48410,33064,2359.6812
48410,33066,2374.8054
48410,33472,1085.4214
48410,33474,1102.8317
48410,33475,531.57855
48410,33476,3083.9612
48410,33477,2447.9731
48410,33478,2825.3386
48410,33577,2904.905
48410,33578,2914.2344
48410,33579,2696.8545
48410,33581,1094.4238
48410,33582,1171.0929
48410,33585,1080.9587
48410,33870,2901.2173
48410,33980,2855.7825
48410,34814,2906.5815
48410,35021,1339.5193
48410,35024,2700.8743
48410,35338,2923.9446
48410,35589,2148.6077
48410,35903,2692.5833
48410,41133,1124.6113
48410,41134,1101.6361
48410,41135,2978.2976
48410,41136,2820.0867
48410,48407,753.79883
48410,48408,2369.0862
48410,48409,1109.0342
48410,48411,1133.5348
48411,21796,105.49947
48411,21829,434.20102
48411,21831,362.4252
48411,21832,279.78845
48411,21869,35.058994
48411,25612,31.999985
48411,27339,3.2447989
48411,29436,51.005238
48411,30111,37.451893
48411,30120,39.596867
48411,30127,10.593133
48411,30131,34.344418
48411,30136,2570.5732
48411,30376,2669.5037
48411,33058,2900.2747
48411,33059,1727.4636
48411,33060,2815.5259
48411,33062,2273.9346
48411,33063,2017.7202
48411,33064,2266.5483
48411,33066,2281.6724
48411,33472,50.554745
48411,33474,35.058994
48411,33475,695.14636
48411,33476,2990.8301
48411,33477,2245.928
48411,33478,2685.666
48411,33577,2811.7734
48411,33578,2821.1033
48411,33579,2603.7222
48411,33581,41.855553
48411,33582,45.836674
48411,33585,52.699718
48411,33870,2808.0825
48411,33980,2427.9812
48411,34814,2813.4468
48411,35021,1024.9781
48411,35024,2607.7424
48411,35338,2830.8096
48411,35589,1382.6139
48411,35903,2599.4509
48411,41133,8.807313
48411,41134,34.122589
48411,41135,2885.1624
48411,41136,2371.8918
48411,48407,415.0603
48411,48408,2275.9534
48411,48409,34.217037
48411,48410,1132.4854
48871,31321,19.391125
48871,48872,31.349409
