source,target,cost
125,42091,108.59017
125,42092,258.58542
125,42093,366.89783
125,43630,192.01669
125,43699,111.01041
125,44844,40.300259
125,44845,77.861511
125,45351,241.25972
125,47288,128.32243
125,48008,126.0159
125,48500,332.57578
125,48905,198.48019
125,48908,319.33685
125,48909,124.19032
125,48910,72.084625
125,48911,106.44893
125,48915,338.23151
125,49302,251.68446
125,50050,75.74823
125,50051,106.75651
125,50649,185.48795
125,51034,406.17035
125,51610,28.30904
125,51882,305.07016
125,52494,97.457695
125,52495,193.26129
125,53005,212.466
125,53006,219.58691
125,53323,147.07292
125,53765,322.79416
125,60157,367.8125
129,81,201.01041
129,83,196.16248
129,84,202.30038
129,103,31.712912
129,106,17.051662
129,108,13.46511
129,112,18.557245
129,125,11.851409
129,131,18.830648
129,132,7.2047968
129,139,241.60519
129,248,99.761116
129,448,41.159615
129,449,24.976629
129,703,145.43747
129,776,121.89435
129,778,120.9188
129,786,128.18573
129,787,110.87123
129,788,163.61382
129,1108,367.25201
129,1110,410.22601
129,1294,176.94907
129,7021,253.11299
129,7118,176.50354
129,7119,119.00932
129,12780,141.75833
129,12801,373.80002
129,18891,162.74452
129,18892,202.75957
129,18893,194.51646
129,18895,187.92061
129,18898,72.820953
129,18900,19.863989
129,18904,10.411692
129,20904,207.63298
129,20905,201.1496
129,27163,41.556049
129,27164,24.633011
129,28764,156.14183
129,30355,191.27664
129,30374,158.94112
129,32786,259.77286
129,32794,70.495163
129,32799,340.27954
129,32836,179.04121
129,32970,233.41678
129,33134,140.21921
129,35055,291.5361
129,35309,132.30231
129,35317,374.742
129,35318,55.875546
129,36296,107.19147
129,36300,62.385029
129,36301,112.89441
129,36309,139.02679
129,36310,26.905987
129,36575,44.899025
129,36779,42.783878
129,38567,54.588062
129,39060,106.9044
129,41174,324.95654
129,41176,311.42557
129,41356,212.36162
129,42091,119.55489
129,42092,264.03235
129,42093,372.34415
129,43630,202.9814
129,43699,98.663773
129,44844,36.801319
129,44845,74.362572
129,45351,246.70665
129,47288,139.28714
129,48008,136.98062
129,48500,338.02271
129,48905,209.4449
129,48908,324.78378
129,48909,135.15503
129,48910,83.049339
129,48911,117.41364
129,48915,349.19684
129,49302,262.64917
129,50050,86.712944
129,50051,117.72122
129,50649,190.93488
129,51610,19.687519
129,51882,310.51648
129,52494,108.51126
129,52495,198.70761
129,53005,217.91232
129,53006,225.03386
129,53323,158.03764
129,53765,328.24048
129,60157,373.25943
131,81,195.04463
131,83,190.19669
131,84,196.33459
131,103,47.188778
131,106,36.987728
131,108,31.289137
131,112,38.493313
131,125,28.78874
131,129,20.323803
131,132,27.140863
131,139,239.02713
131,248,95.509071
131,448,60.717888
131,449,44.534901
131,703,128.87981
131,776,137.37021
131,778,136.39467
131,786,143.66159
131,787,126.34709
131,788,161.03575
131,1294,192.42493
131,7021,243.21704
131,7118,173.92548
131,7119,116.43125
131,12780,134.00052
131,18891,156.77873
131,18892,196.79379
131,18893,188.55067
131,18895,181.95483
131,18898,92.379227
131,18900,39.42226
131,18904,28.23572
131,20904,201.66721
131,20905,198.57153
131,27163,61.114323
131,27164,44.191284
131,28764,148.38402
131,30355,188.69856
131,30374,156.36304
131,32786,249.87689
131,32794,52.654358
131,32799,330.38358
131,32836,168.94766
131,32970,225.65895
131,33134,155.69507
131,35055,272.84152
131,35309,147.77818
131,35317,364.84668
131,35318,75.433815
131,36296,95.208946
131,36300,59.806957
131,36301,105.08999
131,36309,154.50266
